City,ConstructionTime,ConstructionCost,Rotation,LengthX,LengthY,Wall_num,Window_num,sDA,TotalElec,Light,Cooling,Heating,TerraceCost,WindowCost,ExtCost,IntCost,mesh1,mesh2,mesh3,mesh4,mesh5,mesh6,mesh7,mesh8,mesh9,mesh10,mesh11,mesh12,mesh13,mesh14,mesh15,mesh16,mesh17,mesh18,mesh19,mesh20,mesh21,mesh22,mesh23,mesh24,mesh25,mesh26,mesh27,mesh28,mesh29,mesh30,mesh31,mesh32,mesh33,mesh34,mesh35,mesh36,mesh37,mesh38,mesh39,mesh40,mesh41,mesh42,mesh43,mesh44,mesh45,mesh46,mesh47,mesh48,mesh49,mesh50,mesh51,mesh52,mesh53,mesh54,mesh55,mesh56,mesh57,mesh58,mesh59,mesh60,mesh61,mesh62,mesh63,mesh64
Ils-de-France,7,34993,110,8.84,6.4,14,10,83,19341,1850,1366,16126,0,10000,13458,11535,67,90,91,86,86,85,8,4,85,88,88,81,80,79,61,12,90,87,85,4,63,69,66,69,91,87,82,75,41,62,69,86,88,85,78,67,48,66,72,86,82,82,73,5,67,74,72,68,84,81,63,81,79,83,68,16,89,77,43,85,86,87,22,0
Ils-de-France,8,37634,110,8.84,7.62,14,12,81,22332,2363,1603,18366,0,12000,13458,12176,68,90,91,86,86,85,28,5,87,88,87,78,77,79,69,29,91,87,84,5,47,72,78,81,89,85,79,71,41,66,79,89,79,81,75,67,41,66,79,89,77,80,71,10,49,73,77,81,88,84,68,77,76,81,72,31,92,85,62,85,86,87,38,0
Ils-de-France,10,43440,110,8.84,8.84,15,13,69,25800,2487,1690,21623,0,13000,14419,16021,4,21,86,85,0,88,80,88,0,47,75,74,0,83,80,82,84,81,72,61,0,33,75,87,91,86,78,64,0,40,74,85,91,87,82,65,0,27,50,15,91,88,84,0,0,69,81,87,89,88,87,0,0,75,80,60,62,88,91,0,0,82,87,10
Ils-de-France,11,47290,110,10.06,8.84,15,13,72,25611,2490,1831,21290,13000,14419,16021,0,19,1,85,86,87,79,87,22,60,0,0,0,81,79,80,86,82,73,70,66,11,71,86,91,86,80,72,61,31,69,84,91,88,82,71,33,2,30,7,91,88,84,0,45,67,77,87,89,88,87,72,74,75,69,46,68,88,91,86,86,86,42,6,
Ils-de-France,12,49251,110,11.28,8.84,16,14,78,27865,2836,1994,23035,14000,15380,16021,1,22,25,44,89,89,79,87,33,60,51,0,79,81,78,79,86,81,71,60,67,2,61,86,90,86,77,68,63,1,61,84,91,87,82,75,35,0,19,10,91,87,84,80,48,59,75,86,89,88,88,86,76,74,70,54,69,89,91,90,89,87,53,6,
Ils-de-France,9,41172,110,9.91,7.62,13,13,86,22457,2141,1632,18685,13000,12496,12176,67,90,91,86,86,85,28,5,87,88,88,78,77,79,69,30,91,88,85,8,48,71,78,82,91,88,83,75,50,69,79,89,91,87,82,72,59,69,80,89,91,87,79,7,50,73,77,81,88,85,75,78,75,81,71,30,89,82,60,85,86,87,37,0,
Ils-de-France,11,46940,110,9.91,8.84,15,13,73,25861,2674,1701,21486,13000,14419,16021,70,89,91,91,91,85,13,5,89,88,87,87,86,81,51,31,91,87,84,82,78,71,0,87,85,65,0,65,64,59,0,84,83,65,26,9,26,43,0,17,82,74,68,28,38,34,81,88,87,80,80,51,73,73,80,80,34,67,87,18,85,86,81,88,
Ils-de-France,12,52801,110,10.06,10.06,16,13,73,25611,2490,1831,21290,13000,15380,16021,0,19,1,85,86,87,79,87,22,60,0,0,0,81,79,80,86,82,73,69,65,11,71,86,91,86,80,72,61,31,67,84,91,88,82,71,33,2,30,7,91,88,84,0,45,67,77,87,89,88,87,71,74,76,69,46,68,88,91,86,86,86,50,6,
Ils-de-France,14,54763,110,11.28,10.06,17,14,78,27860,2836,1996,23029,14000,16342,16021,1,22,25,44,89,89,79,87,32,60,51,0,79,81,78,79,86,81,71,60,67,2,59,86,90,86,77,68,61,1,60,83,91,87,82,75,35,0,19,10,91,87,84,80,48,59,75,86,89,88,88,86,76,74,70,54,69,89,91,90,89,87,51,6,
Ils-de-France,15,64296,110,12.5,10.06,14,22,80,41355,4169,2969,34217,0,22000,13458,28838,90,91,90,70,75,90,91,89,90,88,86,73,76,86,88,90,91,86,79,61,68,80,86,91,89,83,70,41,56,72,83,90,87,72,0,0,0,9,75,87,86,71,14,20,6,23,74,87,73,77,37,68,18,64,76,73,67,87,30,87,2,81,87,62
Ils-de-France,12,50222,110,11.13,8.84,15,15,73,28672,2958,1955,23758,15000,14419,17303,77,90,91,88,46,88,32,0,89,88,86,0,50,74,41,3,91,87,82,0,2,35,72,86,91,86,80,61,7,38,70,85,87,85,79,69,20,0,45,21,87,86,82,70,46,70,78,87,90,88,86,74,76,79,74,50,89,91,90,67,89,88,61,0,
Ils-de-France,14,56783,110,11.28,10.06,16,15,78,29338,3830,2043,23465,15000,15380,17303,88,78,88,58,88,64,78,89,78,78,80,57,0,71,85,89,86,71,35,14,0,77,86,91,85,71,33,25,68,79,87,91,19,43,0,19,75,82,87,91,87,78,68,0,79,84,87,91,58,73,79,0,85,87,88,88,5,62,88,25,89,91,90,74,
Ils-de-France,16,57783,110,11.28,11.28,16,16,84,30690,3227,2046,25416,16000,15380,17303,0,0,39,88,64,88,81,88,27,57,37,14,70,79,78,75,88,81,69,55,31,23,71,88,91,86,76,63,41,44,60,70,91,87,81,73,66,60,76,88,91,87,83,78,66,69,73,70,90,88,87,85,69,74,76,72,73,89,91,90,89,87,79,88,
Ils-de-France,18,71207,110,12.5,11.43,15,22,80,41354,4169,2970,34214,22000,14419,28838,90,91,90,70,75,90,91,89,90,88,86,73,76,86,88,90,91,86,79,61,68,80,86,91,89,83,70,41,56,72,83,90,87,72,0,0,0,9,75,87,86,71,13,23,6,22,74,87,73,77,38,68,18,64,76,73,67,87,30,87,2,81,87,63,
Ils-de-France,19,72528,110,11.28,13.72,14,23,81,44429,4928,3392,36108,23000,13458,30120,90,90,90,89,87,86,76,66,91,88,86,83,73,73,80,89,91,86,80,74,3,30,76,89,76,78,69,57,0,1,33,15,75,76,66,51,0,0,26,9,91,86,80,72,7,37,77,89,91,88,86,82,72,73,81,89,90,90,91,89,86,86,76,67,
Ils-de-France,15,64296,110,12.5,10.06,14,22,80,41356,4169,2968,34219,0,22000,13458,28838,90,91,90,70,76,90,91,89,90,88,86,73,76,86,88,90,91,86,79,61,68,80,86,91,89,83,69,41,56,73,83,90,87,72,0,0,0,9,75,87,86,71,13,22,7,24,73,87,73,77,37,68,18,64,76,73,67,87,30,87,2,81,87,62
Ils-de-France,17,70507,110,12.5,11.28,15,22,80,41511,4550,2991,33970,22000,14419,28838,89,90,91,90,87,87,74,63,91,88,86,83,76,74,77,87,90,86,81,73,8,21,63,81,76,76,68,58,0,8,19,2,70,72,62,41,0,23,68,87,90,86,79,70,0,14,38,30,91,88,86,82,72,71,77,87,90,90,91,89,86,86,74,68,
Ils-de-France,19,76718,110,12.5,12.35,16,22,80,41486,4550,2991,33946,22000,15380,28838,89,90,91,90,87,87,74,63,91,88,86,83,76,74,77,87,90,86,80,73,8,23,66,80,76,76,67,55,0,8,17,2,70,72,62,41,0,23,68,87,90,86,79,70,0,14,41,30,91,88,86,82,72,71,77,87,90,90,91,89,87,86,74,68,
Ils-de-France,21,80662,110,13.721682,12.35,17,23,70,43989,4939,3178,35872,23000,16342,30120,90,90,91,89,87,86,74,66,91,88,86,82,8,24,69,85,91,86,80,72,20,26,66,72,78,76,68,51,0,4,8,0,73,74,60,34,0,0,0,0,91,86,79,67,0,15,57,63,91,88,85,80,0,0,0,0,90,90,90,89,86,86,74,70,
Ils-de-France,23,71103,110,14.94,12.35,17,24,67,48101,5367,3382,39352,0,24000,16342,30761,90,90,90,0,87,85,68,8,91,87,84,0,71,68,76,87,91,86,79,0,9,37,74,88,78,76,64,0,0,11,25,8,74,74,59,0,0,2,4,0,91,86,78,67,25,33,69,87,91,88,84,0,62,61,76,87,90,90,90,0,87,84,67,8
Ils-de-France,19,72528,110,11.28,13.72,14,23,81,44425,4928,3391,36106,23000,13458,30120,90,90,90,89,87,86,76,66,91,88,86,83,73,73,80,89,91,86,80,74,3,29,76,89,76,78,69,57,0,1,33,15,75,76,66,51,0,0,26,9,91,86,80,72,7,37,77,89,91,88,86,82,72,73,81,89,90,90,91,89,86,86,76,67,
Ils-de-France,21,81439,110,12.5,13.72,15,25,81,44427,4928,3392,36107,25000,14419,30120,90,90,90,89,87,86,76,66,91,88,86,83,73,73,80,89,91,86,80,74,3,30,76,89,76,78,69,57,0,1,33,15,75,76,66,51,0,0,26,9,91,86,80,71,7,41,77,89,91,88,86,82,72,73,80,89,90,90,91,89,86,86,77,67,
Ils-de-France,23,92863,110,13.72,13.72,29,15,42,62442,8888,2988,50566,0,15000,27877,49986,20,82,87,87,0,53,79,30,84,69,65,66,0,0,55,83,86,40,33,10,0,7,43,86,23,12,0,0,0,0,13,26,3,3,6,0,0,0,0,2,67,16,39,39,23,39,0,65,81,67,75,74,49,72,47,78,10,82,88,87,56,88,79,9
Ils-de-France,25,107793,110,14.94,13.72,28,18,48,65968,8174,3092,54702,18000,26916,50627,30,85,89,76,78,88,84,22,82,66,70,51,60,69,70,84,2,0,20,4,17,23,6,5,76,5,0,0,1,0,40,80,37,16,2,0,0,0,44,52,87,59,0,0,0,1,69,88,83,46,60,4,29,69,64,84,74,80,85,0,20,86,24,86,
Ils-de-France,23,85091,110,12.5,14.94,16,26,70,47739,5432,3574,38733,26000,15380,30761,90,90,90,0,87,86,78,68,91,88,85,0,71,74,83,90,91,86,79,0,11,16,64,87,74,76,67,0,0,0,3,5,72,75,64,0,0,0,0,0,91,86,79,69,27,19,63,86,91,88,84,0,65,72,83,90,90,90,90,0,87,86,78,71,
Ils-de-France,25,93543,110,15.2388,13.995202,28,16,48,65885,8151,3113,54621,0,16000,26916,50627,30,85,89,80,81,89,84,23,82,68,71,58,65,71,69,84,2,0,23,6,22,23,7,5,76,2,0,0,2,0,40,79,39,32,0,0,0,0,44,51,87,67,0,0,0,1,70,88,83,71,59,4,25,69,64,84,13,85,85,0,20,86,24,86
Ils-de-France,27,98824,110,14.94,14.94,28,20,47,70938,9941,3537,57460,0,20000,26916,51908,31,84,88,77,76,88,84,43,85,66,62,47,42,60,61,85,85,29,16,6,0,12,28,84,0,4,0,0,0,0,0,0,18,19,2,0,0,2,17,25,85,31,47,24,21,40,32,84,85,71,72,64,59,71,68,84,17,85,89,79,78,89,85,27
Ils-de-France,2,12331,120,3.96,3.96,8,4,95,5191,499,509,4183,0,4000,7690,641,16,69,84,91,91,84,69,26,68,83,87,89,89,87,83,69,84,87,88,88,88,87,87,84,91,89,88,88,88,88,89,91,91,90,88,88,88,88,89,91,88,88,88,88,88,88,87,85,75,85,87,89,89,87,84,72,53,75,85,91,91,84,73,48
Ils-de-France,3,16176,120,3.96,5.18,10,4,88,7193,656,559,5978,0,4000,9613,2563,0,36,46,36,11,72,90,88,34,70,69,61,60,82,87,86,81,83,81,72,78,79,82,81,90,87,84,83,84,82,86,90,91,88,86,85,84,84,86,90,88,87,87,86,84,82,83,82,74,85,88,88,84,78,76,53,43,77,90,90,78,68,59,21
Ils-de-France,3,18817,120,3.96,6.4,10,6,88,9027,811,762,7454,0,6000,9613,3204,86,84,78,0,2,21,88,89,90,87,82,7,44,67,86,87,91,88,84,65,48,69,82,81,91,88,86,84,82,82,86,89,91,88,86,85,84,85,86,90,87,87,87,86,85,86,86,85,77,86,89,86,86,88,86,73,43,83,91,81,81,91,82,39
Ils-de-France,4,20817,120,3.96,7.62,10,8,92,10516,958,862,8696,0,8000,9613,3204,48,78,87,90,91,91,90,86,84,87,88,88,88,88,86,84,91,90,89,87,86,85,83,79,91,91,89,87,86,82,79,71,91,90,89,87,85,79,68,34,91,90,88,87,85,52,42,13,83,86,87,87,86,79,83,82,33,73,86,89,89,82,87,90
Ils-de-France,3,16253,120,5.18,3.96,8,6,95,7607,655,832,6119,0,6000,7690,2563,48,80,91,91,91,89,69,9,76,87,90,91,90,88,83,66,86,88,89,89,89,88,86,83,91,89,88,88,87,87,88,90,91,89,88,88,85,86,87,91,86,87,88,87,83,77,83,87,74,85,88,88,75,81,85,90,46,76,90,90,78,80,83,86
Ils-de-France,3,18137,120,5.18,5.18,11,5,80,8701,864,716,7121,0,5000,10574,2563,3,14,27,34,42,29,89,88,8,45,53,51,49,45,85,84,32,70,73,69,65,60,80,79,76,83,82,81,79,74,68,62,90,87,86,85,85,86,87,90,90,88,87,87,87,87,87,89,83,86,88,89,89,88,86,78,24,77,89,91,91,89,76,38
Ils-de-France,4,23303,120,5.18,6.4,12,6,78,11284,1088,810,9386,0,6000,11535,5768,45,82,90,91,91,88,56,0,83,87,87,88,87,85,76,45,91,87,86,84,83,81,69,46,89,84,76,69,58,75,10,0,87,84,78,73,76,78,31,7,37,73,73,74,74,83,73,45,3,51,68,79,83,83,84,88,1,2,31,75,89,88,85,89
Ils-de-France,5,25264,120,5.18,7.62,13,7,86,12787,1258,878,10651,0,7000,12496,5768,4,57,54,37,0,11,84,89,70,77,70,57,12,58,82,85,88,84,79,74,66,79,81,88,91,87,83,78,68,76,81,88,91,88,85,81,72,74,78,77,90,88,87,85,77,74,69,41,83,87,89,88,85,78,54,5,51,86,91,91,90,69,5,2
Ils-de-France,4,23342,120,5.18,6.4,11,7,75,11342,1080,949,9313,0,7000,10574,5768,0,5,14,24,33,12,89,87,3,26,41,43,40,22,83,81,35,68,66,59,53,37,81,75,88,85,77,77,75,59,85,89,89,84,79,82,82,74,84,89,91,88,87,86,86,86,88,91,87,87,88,89,88,87,86,83,41,79,89,91,91,89,79,48
Ils-de-France,5,28827,120,6.4,6.4,13,8,81,14246,1342,994,11909,0,8000,12496,8331,52,86,91,90,86,40,7,2,84,87,88,87,70,63,46,7,91,88,86,82,53,61,67,55,91,88,84,79,65,68,76,87,88,85,82,79,73,79,86,90,60,75,71,59,9,78,86,90,82,80,55,1,15,71,80,78,88,87,15,0,0,52,54,15
Ils-de-France,6,30789,120,6.401682,7.619607,14,9,86,16133,1574,1066,13493,0,9000,13458,8331,58,87,91,91,87,58,82,89,86,87,88,87,84,74,80,84,91,88,86,83,78,66,53,29,91,87,83,79,72,57,42,27,89,82,65,69,71,74,84,89,72,76,70,68,70,76,80,79,8,58,68,72,74,73,64,13,2,13,67,87,87,65,15,2
Ils-de-France,7,35031,120,8.839607,6.4,13,11,78,19254,1796,1615,15844,0,11000,12496,11535,89,83,66,85,86,87,28,1,87,86,77,79,80,83,68,25,91,87,81,58,64,74,74,68,91,88,83,0,0,69,78,87,91,88,85,73,52,63,76,87,91,88,86,81,71,69,46,36,87,88,89,16,0,80,49,10,63,88,91,86,0,86,12,4
Ils-de-France,8,37831,120,10.06,6.4,13,11,78,19263,1796,1613,15854,11000,12496,11535,89,83,63,85,86,87,28,1,87,86,77,79,80,83,70,21,91,87,81,58,64,74,74,68,91,88,83,0,0,69,78,87,91,88,85,73,52,63,76,87,91,88,86,81,70,69,45,32,87,88,89,16,0,80,49,10,62,88,91,86,0,86,12,4,
Ils-de-France,5,25303,120,5.18,7.62,12,8,77,12745,1254,1110,10380,0,8000,11535,5768,52,89,92,91,90,67,7,0,82,88,90,89,85,78,38,2,89,88,88,87,75,72,44,10,91,89,87,85,66,55,37,14,91,89,87,85,63,43,26,27,89,88,88,86,60,58,27,8,82,88,89,88,16,66,79,88,60,87,91,90,35,61,79,87
Ils-de-France,6,29789,120,6.4,7.62,14,8,84,15990,1603,1165,13222,0,8000,13458,8331,49,89,91,91,90,74,9,2,85,88,89,87,83,79,60,12,90,88,86,84,72,73,72,63,91,87,84,80,70,69,76,87,88,85,80,75,69,65,72,86,70,77,73,65,71,73,72,68,80,77,28,51,83,77,62,25,88,83,5,29,89,78,6,2
Ils-de-France,7,33109,120,7.62,7.62,13,11,80,18871,1871,1471,15529,0,11000,12496,9613,3,26,80,89,45,66,87,92,27,67,78,82,49,0,0,0,80,79,76,73,26,41,43,38,89,82,72,68,71,72,77,69,90,84,78,74,75,81,86,89,83,83,81,77,81,85,87,91,64,83,86,85,86,87,87,87,8,83,90,90,90,91,88,59
Ils-de-France,8,37672,120,7.62,8.839607,13,13,88,22399,2251,1695,18453,0,13000,12496,12176,68,88,91,91,90,85,88,93,88,88,88,87,86,85,86,86,91,87,85,83,81,78,76,69,86,76,0,75,71,3,78,86,86,77,46,50,44,61,78,86,85,77,66,63,60,73,82,88,36,66,76,78,54,72,81,78,5,35,81,88,14,57,85,87
Ils-de-France,9,40822,120,10.06,7.62,13,13,83,22214,2140,1840,18234,13000,12496,12176,89,84,66,85,86,87,42,2,88,86,78,76,77,81,71,32,91,87,81,5,61,71,77,80,91,88,83,76,56,67,79,88,91,88,85,77,64,65,78,89,91,88,85,47,0,70,76,80,88,88,88,78,0,79,69,36,64,88,91,87,0,86,36,3,
Ils-de-France,11,42706,120,11.28,7.62,16,12,83,23930,2446,1775,19709,12000,15380,12176,4,29,32,31,89,89,57,2,28,57,50,40,80,82,73,43,80,78,70,58,64,67,74,81,90,85,78,69,64,61,74,88,91,87,82,76,63,62,74,88,91,87,85,81,52,66,73,80,88,88,88,86,80,80,71,34,66,89,91,90,90,88,42,3,
Ils-de-France,7,34993,120,8.84,6.4,14,10,83,19340,1850,1384,16107,0,10000,13458,11535,65,90,91,87,86,85,12,6,86,88,88,81,81,80,60,9,90,87,85,6,64,70,68,68,91,86,82,75,41,59,71,85,88,85,78,70,33,64,71,86,82,82,73,0,63,74,72,67,85,81,64,81,79,82,64,16,89,78,41,86,86,87,24,3
Ils-de-France,8,37634,120,8.84,7.62,14,12,83,22325,2363,1617,18344,0,12000,13458,12176,70,90,91,86,86,85,30,7,87,88,87,77,78,79,69,28,91,87,83,10,49,71,77,81,89,85,80,70,33,66,80,89,79,81,76,66,38,66,79,89,77,79,72,2,52,74,78,81,88,84,70,77,76,80,71,28,92,85,63,86,86,87,45,3
Ils-de-France,10,43440,120,8.84,8.84,15,13,67,25800,2487,1708,21605,0,13000,14419,16021,6,30,86,85,0,88,80,88,6,48,74,74,0,82,81,81,85,81,71,61,0,30,74,87,91,86,79,64,0,43,73,85,91,87,82,66,0,24,48,12,91,88,84,0,0,69,81,87,89,87,87,0,0,76,80,65,59,88,91,0,0,83,87,15
Ils-de-France,11,47290,120,10.06,8.84,15,13,73,25585,2489,1847,21250,13000,14419,16021,3,24,1,85,86,87,79,87,30,59,0,0,0,81,77,79,86,82,74,69,65,15,69,86,91,86,80,72,62,23,70,84,91,88,83,70,31,2,27,4,91,88,85,3,45,68,77,86,90,88,87,73,72,76,69,50,68,88,91,86,86,85,43,1,
Ils-de-France,12,49251,120,11.28,8.84,16,14,78,27830,2836,2020,22975,14000,15380,16021,4,27,28,40,89,89,78,87,33,62,53,0,79,81,79,80,86,81,71,61,68,2,60,86,90,86,78,68,62,1,62,84,91,87,81,75,37,0,14,7,91,87,85,81,49,60,74,86,89,88,88,86,76,74,70,52,70,89,91,90,89,87,52,0,
Ils-de-France,9,41172,120,9.91,7.62,13,13,86,22456,2139,1648,18669,13000,12496,12176,68,90,91,86,86,85,29,7,86,88,88,77,78,79,69,25,91,88,85,11,52,70,77,81,91,88,84,75,49,67,80,89,91,87,82,73,58,69,80,89,91,87,79,1,51,73,77,81,88,85,75,77,76,81,71,30,89,82,62,85,86,87,40,3,
Ils-de-France,11,46940,120,9.91,8.84,15,13,72,25859,2670,1718,21471,13000,14419,16021,70,89,91,91,91,85,13,4,89,88,88,87,86,81,48,30,91,87,84,82,79,72,0,86,85,63,0,67,63,59,0,85,83,63,19,11,37,51,0,23,81,75,70,24,43,26,81,88,87,80,80,46,74,72,79,80,31,65,87,20,85,87,81,88,
Ils-de-France,12,52801,120,10.06,10.06,16,13,73,25585,2489,1847,21249,13000,15380,16021,3,24,1,85,86,87,79,87,30,59,0,0,0,81,77,79,86,82,74,69,65,15,69,86,91,86,80,72,62,23,70,84,91,88,83,70,31,2,27,4,91,88,85,3,45,68,77,86,90,88,87,73,72,76,69,50,68,88,91,86,86,85,43,1,
Ils-de-France,14,54763,120,11.28,10.06,17,14,78,27825,2836,2021,22968,14000,16342,16021,4,27,28,40,89,89,78,87,33,62,53,0,79,81,79,80,86,81,71,61,68,2,60,86,90,86,78,68,62,1,62,84,91,87,81,75,37,0,14,7,91,87,85,81,49,60,74,86,89,88,88,86,76,75,69,52,70,89,91,90,89,87,54,0,
Ils-de-France,15,64296,120,12.5,10.06,14,22,80,41316,4176,3010,34130,0,22000,13458,28838,89,91,90,71,76,90,91,89,90,88,86,74,77,86,88,90,91,86,79,62,68,80,86,91,89,82,70,42,56,73,83,90,87,72,0,0,0,7,76,87,86,69,16,21,9,19,74,87,73,77,34,68,15,66,78,73,67,87,22,87,5,81,87,64
Ils-de-France,12,50222,120,11.13,8.84,15,15,75,28688,2956,1954,23779,15000,14419,17303,76,90,91,88,48,88,33,0,89,88,86,0,50,74,44,2,91,87,82,0,0,35,72,87,91,86,79,60,20,36,69,84,87,85,79,69,10,0,46,24,86,85,81,70,51,68,76,87,90,88,86,75,76,78,74,58,89,91,90,68,89,89,62,1,
Ils-de-France,14,56783,120,11.28,10.06,16,15,78,29355,3816,2056,23483,15000,15380,17303,88,77,88,57,88,64,78,89,79,78,78,57,0,72,84,88,86,71,35,15,0,77,86,91,85,71,31,30,69,79,87,91,20,47,0,18,75,82,87,91,87,77,66,0,79,84,87,91,57,75,78,0,85,88,88,88,1,60,88,20,90,91,90,74,
Ils-de-France,16,57783,120,11.28,11.28,16,16,84,30694,3227,2067,25401,16000,15380,17303,2,6,33,88,67,88,81,88,29,58,40,17,72,79,77,75,88,82,71,55,24,20,68,88,91,86,77,63,49,40,58,71,91,87,81,74,65,61,76,88,91,87,83,78,67,68,74,71,90,88,87,84,68,75,76,72,73,89,91,90,88,87,78,88,
Ils-de-France,18,71207,120,12.5,11.43,15,22,80,41315,4176,3012,34127,22000,14419,28838,89,91,90,72,76,91,91,89,90,88,86,73,77,86,88,90,91,86,79,62,68,80,86,91,89,82,70,42,56,73,83,90,87,73,0,0,0,8,75,87,86,69,14,20,9,19,74,87,73,77,40,68,13,66,78,75,69,87,29,87,5,81,87,62,
Ils-de-France,19,72528,120,11.28,13.72,14,23,81,44408,4914,3383,36111,23000,13458,30120,90,90,90,89,86,86,75,65,91,88,86,82,74,72,80,89,91,86,80,72,3,25,77,89,77,77,69,57,0,0,34,13,76,76,68,52,0,0,30,15,91,86,80,72,8,36,76,89,91,88,86,82,73,72,81,89,90,90,91,89,86,86,76,65,
Ils-de-France,15,64296,120,12.5,10.06,14,22,80,41317,4175,3009,34132,0,22000,13458,28838,89,91,90,71,76,90,91,89,90,88,86,73,76,86,88,90,91,86,79,62,68,80,86,91,89,82,69,40,56,72,83,90,87,72,0,0,0,7,76,87,86,69,16,21,9,19,74,87,73,77,39,68,13,67,78,75,70,87,33,87,5,81,87,63
Ils-de-France,17,70507,120,12.5,11.28,15,22,80,41463,4530,3031,33902,22000,14419,28838,89,90,91,90,87,87,75,63,91,88,86,83,76,73,78,87,90,86,80,72,8,20,67,81,76,77,69,55,0,8,14,5,71,73,61,42,0,20,68,87,90,86,79,70,0,15,37,29,91,88,86,82,72,69,77,87,89,90,91,89,87,86,74,68,
Ils-de-France,19,76718,120,12.5,12.35,16,22,80,41437,4530,3031,33877,22000,15380,28838,89,90,91,90,87,87,74,63,91,88,86,83,77,73,78,87,90,86,80,72,9,19,67,81,76,76,69,56,0,8,14,5,71,73,62,42,0,20,68,87,90,86,79,70,0,15,37,29,91,88,86,82,72,69,77,87,89,90,91,89,87,86,74,69,
Ils-de-France,21,80662,120,13.721682,12.35,17,23,70,43937,4933,3229,35776,23000,16342,30120,90,90,91,90,87,86,75,67,91,88,86,82,2,33,67,85,91,86,80,72,16,24,66,72,77,77,68,54,0,4,5,5,74,74,61,36,0,0,0,0,91,86,79,67,1,13,56,63,91,88,85,81,0,0,0,0,90,90,90,89,86,86,76,71,
Ils-de-France,23,71103,120,14.94,12.35,17,24,67,48032,5336,3439,39257,0,24000,16342,30761,90,90,90,0,87,85,67,6,91,88,85,0,71,68,75,87,91,86,79,0,18,38,71,87,78,76,65,0,0,13,27,7,75,74,58,0,0,0,0,0,91,86,78,66,26,37,70,87,91,87,84,0,61,60,76,87,90,89,90,0,87,85,62,7
Ils-de-France,19,72528,120,11.28,13.72,14,23,81,44405,4913,3382,36110,23000,13458,30120,90,90,90,89,86,86,75,65,91,88,86,82,74,72,80,89,91,86,80,72,3,25,77,89,77,77,69,57,0,0,34,13,76,76,67,53,0,0,30,15,91,86,80,72,9,36,76,89,91,88,86,82,73,72,81,89,90,90,91,89,86,86,76,65,
Ils-de-France,21,81439,120,12.5,13.72,15,25,81,44407,4914,3383,36110,25000,14419,30120,90,90,90,89,86,86,75,65,91,88,86,82,74,72,80,89,91,86,80,72,3,25,77,89,77,77,69,57,0,0,34,13,76,76,67,52,0,0,30,15,91,86,80,72,9,36,76,89,91,88,86,82,73,72,81,89,90,90,91,89,86,86,76,65,
Ils-de-France,23,92863,120,13.72,13.72,29,15,45,62473,8945,2995,50533,0,15000,27877,49986,23,82,87,87,0,50,80,26,84,71,65,64,0,0,61,83,86,40,31,11,0,7,49,86,25,9,0,0,0,0,16,25,1,3,4,0,0,0,0,3,66,15,40,39,19,40,0,63,80,66,75,73,54,73,52,79,16,83,88,87,57,89,78,9
Ils-de-France,25,107793,120,14.94,13.72,28,18,47,65930,8176,3107,54647,18000,26916,50627,33,85,89,75,79,88,85,18,83,65,70,52,61,69,71,83,0,0,21,7,20,19,4,7,76,6,3,0,3,3,38,79,35,13,0,0,0,0,42,49,87,56,0,0,1,0,70,88,82,44,61,2,22,67,62,84,75,78,86,0,12,86,30,86,
Ils-de-France,23,85091,120,12.5,14.94,16,26,70,47722,5432,3565,38726,26000,15380,30761,90,90,90,0,87,86,79,69,91,88,85,0,72,72,83,90,91,86,79,0,9,18,65,86,73,75,67,0,0,0,2,2,72,75,64,0,0,0,1,1,91,86,79,68,26,16,61,86,91,88,84,0,68,72,83,90,90,90,90,0,87,86,79,70,
Ils-de-France,25,93543,120,15.2388,13.995202,28,16,47,65896,8220,3146,54530,0,16000,26916,50627,33,84,89,80,81,89,85,16,83,66,71,59,65,71,71,84,0,0,24,10,23,21,6,7,76,5,3,0,4,3,39,79,34,28,0,0,0,0,42,48,87,65,0,0,1,0,70,88,82,69,60,2,22,67,63,84,11,85,85,0,11,86,24,86
Ils-de-France,27,98824,120,14.94,14.94,28,20,47,70910,9916,3530,57465,0,20000,26916,51908,34,84,88,76,76,88,84,30,85,65,62,45,43,63,65,85,85,28,11,2,0,12,29,84,0,1,0,0,0,0,1,0,20,14,2,0,0,2,24,25,85,29,46,19,30,43,32,85,85,69,71,63,59,70,68,85,29,85,89,79,79,89,85,25
Ils-de-France,2,12331,130,3.96,3.96,8,4,95,5192,499,513,4180,0,4000,7690,641,21,65,84,91,91,84,66,26,66,83,87,89,89,87,83,67,84,87,88,88,88,87,87,84,91,89,88,88,88,88,89,91,91,90,88,88,88,88,89,91,88,88,88,88,88,87,87,85,74,85,87,89,89,87,84,73,49,75,85,91,91,85,75,50
Ils-de-France,3,16176,130,3.96,5.18,10,4,88,7196,656,561,5980,0,4000,9613,2563,0,35,47,41,8,71,90,88,38,72,71,61,52,81,87,86,81,84,81,73,77,79,83,81,90,87,85,82,84,82,86,90,91,87,86,85,84,83,86,90,87,87,87,86,84,82,84,83,74,85,88,88,84,78,76,59,38,77,90,90,77,68,64,17
